637	Q0	LA070290-0022	7	11.364481	LMDirichlet1000.0-D10-content
314	Q0	LA021090-0107	5	6.4772067	LMDirichlet1000.0-D10-content
388	Q0	LA081990-0209	7	7.25667	LMDirichlet1000.0-D10-content
365	Q0	FT923-14358	7	10.361361	LMDirichlet1000.0-D10-content
381	Q0	LA082690-0003	1	7.8631544	LMDirichlet1000.0-D10-content
335	Q0	LA010690-0131	10	9.562552	LMDirichlet1000.0-D10-content
328	Q0	FT941-11155	10	10.3004675	LMDirichlet1000.0-D10-content
427	Q0	FBIS3-21201	8	10.3001795	LMDirichlet1000.0-D10-content
406	Q0	LA052189-0154	3	8.021994	LMDirichlet1000.0-D10-content
675	Q0	LA101690-0016	8	11.107706	LMDirichlet1000.0-D10-content
626	Q0	FT934-13123	10	6.10178	LMDirichlet1000.0-D10-content
320	Q0	FR940705-0-00025	9	15.935568	LMDirichlet1000.0-D10-content
314	Q0	LA091189-0098	7	6.2558336	LMDirichlet1000.0-D10-content
323	Q0	LA011289-0020	8	10.611584	LMDirichlet1000.0-D10-content
436	Q0	FT944-10917	8	6.6514306	LMDirichlet1000.0-D10-content
397	Q0	LA072390-0100	3	6.9362082	LMDirichlet1000.0-D10-content
311	Q0	FBIS4-19393	5	6.790502	LMDirichlet1000.0-D10-content
389	Q0	FBIS3-21239	3	6.6911664	LMDirichlet1000.0-D10-content
446	Q0	FBIS3-12936	4	7.38756	LMDirichlet1000.0-D10-content
363	Q0	FT922-12325	5	8.431908	LMDirichlet1000.0-D10-content
449	Q0	FBIS4-23025	10	7.218112	LMDirichlet1000.0-D10-content
684	Q0	FR940128-0-00032	10	4.625611	LMDirichlet1000.0-D10-content
400	Q0	LA030489-0009	10	13.489032	LMDirichlet1000.0-D10-content
417	Q0	LA092989-0114	6	5.581498	LMDirichlet1000.0-D10-content
365	Q0	FT921-10204	1	12.675521	LMDirichlet1000.0-D10-content
321	Q0	FBIS4-48062	3	6.6076946	LMDirichlet1000.0-D10-content
352	Q0	LA120290-0163	1	10.725386	LMDirichlet1000.0-D10-content
675	Q0	LA061589-0152	5	11.6517105	LMDirichlet1000.0-D10-content
691	Q0	LA101890-0053	1	10.418734	LMDirichlet1000.0-D10-content
393	Q0	LA112389-0020	5	7.3928185	LMDirichlet1000.0-D10-content
369	Q0	LA041590-0001	3	17.380363	LMDirichlet1000.0-D10-content
612	Q0	FBIS3-25845	8	7.9822173	LMDirichlet1000.0-D10-content
445	Q0	LA102790-0157	3	9.432669	LMDirichlet1000.0-D10-content
679	Q0	FBIS3-58456	9	5.389532	LMDirichlet1000.0-D10-content
606	Q0	LA081090-0044	5	8.590118	LMDirichlet1000.0-D10-content
419	Q0	FBIS4-67400	4	10.447341	LMDirichlet1000.0-D10-content
399	Q0	FR940916-0-00045	1	11.783651	LMDirichlet1000.0-D10-content
353	Q0	LA030490-0202	4	9.9881735	LMDirichlet1000.0-D10-content
634	Q0	LA020890-0085	6	9.817329	LMDirichlet1000.0-D10-content
651	Q0	FT923-9432	10	6.920358	LMDirichlet1000.0-D10-content
651	Q0	FBIS3-40284	8	7.0518904	LMDirichlet1000.0-D10-content
613	Q0	LA112089-0031	3	9.726744	LMDirichlet1000.0-D10-content
625	Q0	FBIS3-42326	9	10.6639385	LMDirichlet1000.0-D10-content
378	Q0	FT932-14284	1	7.20199	LMDirichlet1000.0-D10-content
607	Q0	FT921-11140	9	9.10745	LMDirichlet1000.0-D10-content
358	Q0	LA123189-0111	1	12.284594	LMDirichlet1000.0-D10-content
399	Q0	FT931-11446	9	9.68361	LMDirichlet1000.0-D10-content
696	Q0	LA120490-0083	10	9.2273	LMDirichlet1000.0-D10-content
419	Q0	FBIS4-21486	9	8.7314005	LMDirichlet1000.0-D10-content
368	Q0	LA080790-0131	1	12.116446	LMDirichlet1000.0-D10-content
312	Q0	FR940602-0-00005	9	8.205314	LMDirichlet1000.0-D10-content
667	Q0	FT941-13122	5	10.07282	LMDirichlet1000.0-D10-content
333	Q0	FT943-677	10	11.54664	LMDirichlet1000.0-D10-content
387	Q0	FR940919-0-00102	4	9.737712	LMDirichlet1000.0-D10-content
311	Q0	FBIS4-51593	8	6.6222425	LMDirichlet1000.0-D10-content
338	Q0	LA082889-0041	5	9.62125	LMDirichlet1000.0-D10-content
411	Q0	LA050490-0070	3	12.525497	LMDirichlet1000.0-D10-content
437	Q0	FT924-12370	7	8.586422	LMDirichlet1000.0-D10-content
417	Q0	FT932-15646	8	5.1044316	LMDirichlet1000.0-D10-content
318	Q0	FT934-13139	6	4.4047394	LMDirichlet1000.0-D10-content
688	Q0	LA013189-0045	6	7.4519787	LMDirichlet1000.0-D10-content
614	Q0	LA080290-0026	5	7.240881	LMDirichlet1000.0-D10-content
688	Q0	FBIS4-35910	5	7.645708	LMDirichlet1000.0-D10-content
346	Q0	LA062490-0198	8	5.323655	LMDirichlet1000.0-D10-content
427	Q0	FR941028-2-00203	6	10.46163	LMDirichlet1000.0-D10-content
652	Q0	FBIS3-58497	10	8.082858	LMDirichlet1000.0-D10-content
660	Q0	LA042990-0205	5	10.709079	LMDirichlet1000.0-D10-content
614	Q0	FR941003-2-00006	1	27.696865	LMDirichlet1000.0-D10-content
333	Q0	FBIS4-23025	3	12.73827	LMDirichlet1000.0-D10-content
601	Q0	FBIS3-38723	7	9.520874	LMDirichlet1000.0-D10-content
385	Q0	FT924-2358	7	9.401742	LMDirichlet1000.0-D10-content
619	Q0	FT922-13170	5	13.646782	LMDirichlet1000.0-D10-content
446	Q0	FT923-13748	5	7.1828957	LMDirichlet1000.0-D10-content
400	Q0	LA070890-0117	4	14.674736	LMDirichlet1000.0-D10-content
635	Q0	LA090890-0037	4	9.370351	LMDirichlet1000.0-D10-content
360	Q0	FBIS3-57998	9	6.117823	LMDirichlet1000.0-D10-content
439	Q0	FBIS3-23562	8	9.357691	LMDirichlet1000.0-D10-content
651	Q0	FBIS3-24361	4	7.2947273	LMDirichlet1000.0-D10-content
434	Q0	FBIS3-61392	3	6.8910494	LMDirichlet1000.0-D10-content
661	Q0	LA111990-0034	7	10.074775	LMDirichlet1000.0-D10-content
414	Q0	FBIS4-32817	10	9.439941	LMDirichlet1000.0-D10-content
661	Q0	LA021989-0064	9	9.796537	LMDirichlet1000.0-D10-content
388	Q0	LA091789-0046	5	7.2935276	LMDirichlet1000.0-D10-content
396	Q0	FT923-9638	2	13.308127	LMDirichlet1000.0-D10-content
424	Q0	FR940620-0-00120	6	5.8868628	LMDirichlet1000.0-D10-content
696	Q0	LA070490-0059	6	9.766281	LMDirichlet1000.0-D10-content
402	Q0	LA091789-0146	9	7.5932097	LMDirichlet1000.0-D10-content
447	Q0	LA051389-0049	8	7.4509897	LMDirichlet1000.0-D10-content
650	Q0	LA123089-0140	3	7.3127112	LMDirichlet1000.0-D10-content
666	Q0	LA112990-0108	3	8.862055	LMDirichlet1000.0-D10-content
401	Q0	FT924-4470	5	5.97549	LMDirichlet1000.0-D10-content
426	Q0	LA070389-0049	7	8.236793	LMDirichlet1000.0-D10-content
376	Q0	FT943-3912	7	3.7620547	LMDirichlet1000.0-D10-content
445	Q0	FT924-8156	5	9.0120735	LMDirichlet1000.0-D10-content
342	Q0	LA091590-0040	7	4.1084924	LMDirichlet1000.0-D10-content
304	Q0	FR940816-1-00059	8	13.321092	LMDirichlet1000.0-D10-content
392	Q0	FT911-129	5	7.1660905	LMDirichlet1000.0-D10-content
382	Q0	FBIS4-44635	7	13.096997	LMDirichlet1000.0-D10-content
619	Q0	LA022689-0169	4	14.377529	LMDirichlet1000.0-D10-content
670	Q0	LA110590-0068	9	7.891634	LMDirichlet1000.0-D10-content
334	Q0	FR940111-2-00009	2	11.483306	LMDirichlet1000.0-D10-content
610	Q0	FT921-4193	1	9.990431	LMDirichlet1000.0-D10-content
343	Q0	LA070490-0112	9	5.846425	LMDirichlet1000.0-D10-content
446	Q0	FT931-887	1	8.148848	LMDirichlet1000.0-D10-content
332	Q0	LA071289-0126	9	7.2912726	LMDirichlet1000.0-D10-content
385	Q0	FT941-17640	4	9.613281	LMDirichlet1000.0-D10-content
312	Q0	FR941007-0-00016	6	8.291939	LMDirichlet1000.0-D10-content
356	Q0	FR940912-2-00112	5	8.15072	LMDirichlet1000.0-D10-content
445	Q0	FT924-9001	4	9.142973	LMDirichlet1000.0-D10-content
354	Q0	FBIS3-31742	9	5.1915073	LMDirichlet1000.0-D10-content
687	Q0	FT934-12656	9	8.722286	LMDirichlet1000.0-D10-content
667	Q0	LA032990-0077	7	9.690059	LMDirichlet1000.0-D10-content
641	Q0	FR940921-2-00049	8	11.986814	LMDirichlet1000.0-D10-content
635	Q0	LA121590-0063	3	9.806774	LMDirichlet1000.0-D10-content
609	Q0	LA021590-0067	5	11.174326	LMDirichlet1000.0-D10-content
408	Q0	LA062889-0066	10	9.2543545	LMDirichlet1000.0-D10-content
307	Q0	FR940203-1-00024	8	8.094099	LMDirichlet1000.0-D10-content
429	Q0	FR940202-2-00139	1	8.899832	LMDirichlet1000.0-D10-content
695	Q0	LA010790-0228	7	11.906971	LMDirichlet1000.0-D10-content
662	Q0	LA071290-0195	10	7.834417	LMDirichlet1000.0-D10-content
683	Q0	FBIS4-9182	5	8.581427	LMDirichlet1000.0-D10-content
405	Q0	LA020190-0053	5	8.264414	LMDirichlet1000.0-D10-content
436	Q0	LA092790-0192	9	6.6397963	LMDirichlet1000.0-D10-content
695	Q0	LA050389-0097	5	12.874128	LMDirichlet1000.0-D10-content
653	Q0	FBIS4-46326	10	14.464125	LMDirichlet1000.0-D10-content
628	Q0	FBIS4-33324	3	5.8422766	LMDirichlet1000.0-D10-content
429	Q0	LA110389-0072	3	8.327278	LMDirichlet1000.0-D10-content
327	Q0	FT923-4270	8	7.653102	LMDirichlet1000.0-D10-content
430	Q0	LA082889-0051	4	13.747143	LMDirichlet1000.0-D10-content
668	Q0	FR940118-0-00056	4	5.4983897	LMDirichlet1000.0-D10-content
658	Q0	FR941012-2-00173	9	9.502661	LMDirichlet1000.0-D10-content
334	Q0	LA103189-0073	10	8.408323	LMDirichlet1000.0-D10-content
692	Q0	FR940425-2-00060	9	13.840174	LMDirichlet1000.0-D10-content
678	Q0	LA042089-0108	1	9.750605	LMDirichlet1000.0-D10-content
603	Q0	FT942-1181	8	12.87907	LMDirichlet1000.0-D10-content
677	Q0	FT941-2727	10	13.371019	LMDirichlet1000.0-D10-content
636	Q0	FBIS4-44978	8	7.167285	LMDirichlet1000.0-D10-content
343	Q0	LA050789-0065	6	5.957852	LMDirichlet1000.0-D10-content
301	Q0	FBIS4-41991	6	7.809375	LMDirichlet1000.0-D10-content
433	Q0	FBIS3-13963	4	10.708432	LMDirichlet1000.0-D10-content
338	Q0	LA040590-0161	2	10.260834	LMDirichlet1000.0-D10-content
412	Q0	LA031289-0199	7	5.397268	LMDirichlet1000.0-D10-content
626	Q0	LA022290-0199	8	6.160543	LMDirichlet1000.0-D10-content
623	Q0	FBIS4-45156	6	12.089592	LMDirichlet1000.0-D10-content
308	Q0	FR940126-2-00056	10	7.8199773	LMDirichlet1000.0-D10-content
653	Q0	FBIS3-60887	5	15.095709	LMDirichlet1000.0-D10-content
441	Q0	LA061389-0087	1	9.232347	LMDirichlet1000.0-D10-content
676	Q0	FBIS4-20981	3	12.588858	LMDirichlet1000.0-D10-content
395	Q0	FT934-9708	8	5.4493756	LMDirichlet1000.0-D10-content
353	Q0	FT911-4348	7	9.395436	LMDirichlet1000.0-D10-content
698	Q0	FT934-1794	5	8.5992985	LMDirichlet1000.0-D10-content
309	Q0	LA123089-0063	8	6.6136727	LMDirichlet1000.0-D10-content
445	Q0	LA040390-0124	8	8.718105	LMDirichlet1000.0-D10-content
365	Q0	LA041890-0004	10	8.899949	LMDirichlet1000.0-D10-content
407	Q0	LA112890-0007	5	10.900526	LMDirichlet1000.0-D10-content
341	Q0	LA041790-0057	5	5.444264	LMDirichlet1000.0-D10-content
617	Q0	FBIS3-46832	4	7.0589123	LMDirichlet1000.0-D10-content
430	Q0	FT911-3300	10	11.750269	LMDirichlet1000.0-D10-content
433	Q0	FT931-15365	2	11.255773	LMDirichlet1000.0-D10-content
330	Q0	FBIS4-18528	2	10.234888	LMDirichlet1000.0-D10-content
390	Q0	LA080789-0031	7	8.532237	LMDirichlet1000.0-D10-content
607	Q0	LA121790-0086	3	10.359451	LMDirichlet1000.0-D10-content
353	Q0	LA111690-0059	1	10.805513	LMDirichlet1000.0-D10-content
390	Q0	LA101489-0072	2	10.026781	LMDirichlet1000.0-D10-content
646	Q0	LA082890-0055	5	8.966829	LMDirichlet1000.0-D10-content
445	Q0	FT934-408	1	9.534702	LMDirichlet1000.0-D10-content
405	Q0	FT941-17652	4	8.264414	LMDirichlet1000.0-D10-content
345	Q0	LA060590-0024	1	9.524398	LMDirichlet1000.0-D10-content
680	Q0	LA051390-0082	8	7.9975395	LMDirichlet1000.0-D10-content
353	Q0	FBIS4-67409	8	9.303766	LMDirichlet1000.0-D10-content
634	Q0	LA061390-0007	4	10.024682	LMDirichlet1000.0-D10-content
309	Q0	LA091089-0074	7	6.7435827	LMDirichlet1000.0-D10-content
651	Q0	FT924-1179	7	7.110737	LMDirichlet1000.0-D10-content
657	Q0	LA060590-0018	2	10.82075	LMDirichlet1000.0-D10-content
436	Q0	FT941-7105	5	6.942073	LMDirichlet1000.0-D10-content
446	Q0	FT932-16493	8	6.9514055	LMDirichlet1000.0-D10-content
358	Q0	FR941202-0-00143	2	12.030666	LMDirichlet1000.0-D10-content
694	Q0	LA062190-0187	4	12.138712	LMDirichlet1000.0-D10-content
619	Q0	LA021689-0215	10	12.386763	LMDirichlet1000.0-D10-content
405	Q0	FT922-11472	9	8.038363	LMDirichlet1000.0-D10-content
698	Q0	LA121190-0111	8	8.146052	LMDirichlet1000.0-D10-content
637	Q0	LA110490-0091	6	11.408222	LMDirichlet1000.0-D10-content
367	Q0	FT944-16684	1	7.6133623	LMDirichlet1000.0-D10-content
614	Q0	LA082390-0004	8	6.793169	LMDirichlet1000.0-D10-content
444	Q0	FR940318-0-00173	2	13.093369	LMDirichlet1000.0-D10-content
655	Q0	FR940425-2-00060	4	9.280015	LMDirichlet1000.0-D10-content
309	Q0	LA123089-0064	5	6.9582853	LMDirichlet1000.0-D10-content
315	Q0	FBIS4-1835	2	9.241977	LMDirichlet1000.0-D10-content
370	Q0	FR940906-2-00055	5	6.657594	LMDirichlet1000.0-D10-content
402	Q0	FR940817-2-00271	7	7.7391567	LMDirichlet1000.0-D10-content
619	Q0	LA051490-0058	3	14.450059	LMDirichlet1000.0-D10-content
390	Q0	FBIS4-3835	9	8.325705	LMDirichlet1000.0-D10-content
331	Q0	FT933-1209	2	5.7008934	LMDirichlet1000.0-D10-content
377	Q0	FT924-8332	10	10.004244	LMDirichlet1000.0-D10-content
441	Q0	LA081989-0064	8	7.8049984	LMDirichlet1000.0-D10-content
375	Q0	FBIS3-21198	4	9.014708	LMDirichlet1000.0-D10-content
349	Q0	FR941222-1-00035	5	7.4234815	LMDirichlet1000.0-D10-content
449	Q0	LA010790-0029	4	9.627392	LMDirichlet1000.0-D10-content
428	Q0	FBIS3-40801	10	7.543662	LMDirichlet1000.0-D10-content
302	Q0	LA043090-0036	2	16.198076	LMDirichlet1000.0-D10-content
330	Q0	FBIS3-19372	3	10.031711	LMDirichlet1000.0-D10-content
671	Q0	LA083189-0082	5	9.170963	LMDirichlet1000.0-D10-content
647	Q0	FBIS3-59629	2	9.698285	LMDirichlet1000.0-D10-content
658	Q0	FT933-13623	10	9.502661	LMDirichlet1000.0-D10-content
355	Q0	FBIS4-44915	6	7.2143755	LMDirichlet1000.0-D10-content
639	Q0	FT922-7787	10	6.4365525	LMDirichlet1000.0-D10-content
610	Q0	LA060290-0067	5	9.5094595	LMDirichlet1000.0-D10-content
380	Q0	LA071590-0207	3	9.567694	LMDirichlet1000.0-D10-content
413	Q0	FBIS4-27797	1	6.8783216	LMDirichlet1000.0-D10-content
686	Q0	FT922-4670	6	9.948101	LMDirichlet1000.0-D10-content
440	Q0	FR940513-1-00105	2	6.9217215	LMDirichlet1000.0-D10-content
327	Q0	FT943-10792	10	7.600059	LMDirichlet1000.0-D10-content
697	Q0	FT921-3159	4	9.31562	LMDirichlet1000.0-D10-content
441	Q0	FR940603-0-00032	9	7.675778	LMDirichlet1000.0-D10-content
363	Q0	FT942-11117	6	8.36828	LMDirichlet1000.0-D10-content
313	Q0	LA031890-0224	9	18.731577	LMDirichlet1000.0-D10-content
372	Q0	FR940325-2-00067	3	8.57839	LMDirichlet1000.0-D10-content
395	Q0	FT924-9868	7	5.478502	LMDirichlet1000.0-D10-content
683	Q0	FBIS4-32410	1	9.797052	LMDirichlet1000.0-D10-content
697	Q0	FT942-7563	8	8.688618	LMDirichlet1000.0-D10-content
372	Q0	LA111490-0053	6	8.087118	LMDirichlet1000.0-D10-content
433	Q0	LA031989-0196	1	11.941382	LMDirichlet1000.0-D10-content
442	Q0	FBIS3-32664	8	5.98903	LMDirichlet1000.0-D10-content
352	Q0	FT934-10925	2	9.817316	LMDirichlet1000.0-D10-content
325	Q0	FT942-35	9	8.249868	LMDirichlet1000.0-D10-content
333	Q0	FT931-10954	9	11.54664	LMDirichlet1000.0-D10-content
617	Q0	FBIS4-10222	9	6.5762386	LMDirichlet1000.0-D10-content
621	Q0	LA040390-0124	10	13.680204	LMDirichlet1000.0-D10-content
324	Q0	FBIS3-10753	5	7.971896	LMDirichlet1000.0-D10-content
616	Q0	FT942-13328	5	7.266597	LMDirichlet1000.0-D10-content
679	Q0	LA071490-0012	4	6.8050237	LMDirichlet1000.0-D10-content
380	Q0	FR941220-0-00022	9	8.168373	LMDirichlet1000.0-D10-content
360	Q0	LA112089-0024	1	7.606056	LMDirichlet1000.0-D10-content
301	Q0	FBIS3-37418	9	7.6176167	LMDirichlet1000.0-D10-content
359	Q0	FR940406-2-00070	1	9.094877	LMDirichlet1000.0-D10-content
671	Q0	LA072089-0025	1	9.636675	LMDirichlet1000.0-D10-content
447	Q0	FBIS3-24505	5	8.07033	LMDirichlet1000.0-D10-content
402	Q0	LA101690-0121	5	7.988031	LMDirichlet1000.0-D10-content
353	Q0	FT944-18764	2	10.670041	LMDirichlet1000.0-D10-content
407	Q0	LA050889-0063	1	14.584623	LMDirichlet1000.0-D10-content
375	Q0	FBIS4-44655	8	8.635943	LMDirichlet1000.0-D10-content
689	Q0	LA022390-0085	6	6.4311795	LMDirichlet1000.0-D10-content
661	Q0	LA102989-0050	5	10.292001	LMDirichlet1000.0-D10-content
311	Q0	FBIS4-4300	9	6.561717	LMDirichlet1000.0-D10-content
379	Q0	FT934-6630	3	5.487208	LMDirichlet1000.0-D10-content
437	Q0	FT942-2267	4	8.996417	LMDirichlet1000.0-D10-content
411	Q0	FT922-4205	1	16.302294	LMDirichlet1000.0-D10-content
666	Q0	LA110290-0095	5	8.7281475	LMDirichlet1000.0-D10-content
393	Q0	FT924-15580	1	8.672947	LMDirichlet1000.0-D10-content
403	Q0	FR940525-1-00063	8	7.829756	LMDirichlet1000.0-D10-content
432	Q0	LA011690-0070	9	7.258711	LMDirichlet1000.0-D10-content
662	Q0	FT922-2178	5	8.563384	LMDirichlet1000.0-D10-content
328	Q0	LA081589-0104	9	10.984833	LMDirichlet1000.0-D10-content
416	Q0	FBIS4-66355	1	10.55949	LMDirichlet1000.0-D10-content
358	Q0	LA120889-0165	10	11.083015	LMDirichlet1000.0-D10-content
690	Q0	LA091789-0216	8	7.452381	LMDirichlet1000.0-D10-content
413	Q0	FT944-15028	9	6.276496	LMDirichlet1000.0-D10-content
352	Q0	FT934-11803	3	9.731708	LMDirichlet1000.0-D10-content
352	Q0	FT932-5866	5	9.452187	LMDirichlet1000.0-D10-content
362	Q0	FBIS4-52316	1	6.799913	LMDirichlet1000.0-D10-content
384	Q0	FBIS4-28821	4	11.732468	LMDirichlet1000.0-D10-content
369	Q0	LA061290-0021	2	18.460539	LMDirichlet1000.0-D10-content
416	Q0	FBIS3-46276	6	9.0964985	LMDirichlet1000.0-D10-content
386	Q0	LA122489-0117	10	9.494789	LMDirichlet1000.0-D10-content
367	Q0	FBIS4-35174	9	6.7650204	LMDirichlet1000.0-D10-content
310	Q0	FBIS4-52032	3	10.53614	LMDirichlet1000.0-D10-content
316	Q0	FT942-4193	5	8.7942295	LMDirichlet1000.0-D10-content
604	Q0	FR940802-1-00015	6	11.749342	LMDirichlet1000.0-D10-content
391	Q0	FT932-8655	9	5.001938	LMDirichlet1000.0-D10-content
605	Q0	LA050390-0171	5	7.937882	LMDirichlet1000.0-D10-content
608	Q0	LA012490-0088	6	6.9449863	LMDirichlet1000.0-D10-content
678	Q0	LA040689-0154	7	6.6808796	LMDirichlet1000.0-D10-content
607	Q0	FT923-7735	1	11.498074	LMDirichlet1000.0-D10-content
443	Q0	FT922-4427	1	6.0140676	LMDirichlet1000.0-D10-content
680	Q0	LA101590-0098	3	9.520491	LMDirichlet1000.0-D10-content
310	Q0	LA122490-0040	4	10.493859	LMDirichlet1000.0-D10-content
656	Q0	LA022089-0011	4	10.377627	LMDirichlet1000.0-D10-content
689	Q0	FR940805-1-00137	1	6.7483535	LMDirichlet1000.0-D10-content
668	Q0	LA030289-0018	5	5.4692693	LMDirichlet1000.0-D10-content
347	Q0	LA082390-0001	6	9.517923	LMDirichlet1000.0-D10-content
397	Q0	FBIS3-24465	1	7.1640162	LMDirichlet1000.0-D10-content
340	Q0	FT921-8125	5	7.3425746	LMDirichlet1000.0-D10-content
695	Q0	LA022089-0058	3	13.279363	LMDirichlet1000.0-D10-content
381	Q0	LA091289-0027	9	5.855605	LMDirichlet1000.0-D10-content
601	Q0	FBIS4-59241	8	9.293506	LMDirichlet1000.0-D10-content
607	Q0	LA062589-0077	2	10.397907	LMDirichlet1000.0-D10-content
335	Q0	LA052690-0132	9	9.668835	LMDirichlet1000.0-D10-content
321	Q0	FT933-7393	8	5.7294555	LMDirichlet1000.0-D10-content
306	Q0	FBIS3-25118	1	8.997343	LMDirichlet1000.0-D10-content
387	Q0	FR940919-0-00053	10	9.317761	LMDirichlet1000.0-D10-content
327	Q0	FT934-15708	7	7.7293816	LMDirichlet1000.0-D10-content
692	Q0	FT944-5416	10	13.727216	LMDirichlet1000.0-D10-content
601	Q0	FT931-10200	4	9.766288	LMDirichlet1000.0-D10-content
388	Q0	FR940919-0-00097	10	6.930385	LMDirichlet1000.0-D10-content
344	Q0	FBIS3-53263	1	5.8469872	LMDirichlet1000.0-D10-content
305	Q0	FBIS4-20618	2	5.7870502	LMDirichlet1000.0-D10-content
644	Q0	FR940628-1-00012	3	10.720674	LMDirichlet1000.0-D10-content
426	Q0	LA030390-0076	6	8.696425	LMDirichlet1000.0-D10-content
671	Q0	LA082789-0082	10	8.809081	LMDirichlet1000.0-D10-content
695	Q0	LA072190-0138	9	11.45889	LMDirichlet1000.0-D10-content
607	Q0	FT934-1290	5	9.71395	LMDirichlet1000.0-D10-content
688	Q0	FBIS4-38451	4	7.770236	LMDirichlet1000.0-D10-content
374	Q0	LA072489-0070	4	13.329752	LMDirichlet1000.0-D10-content
445	Q0	LA032589-0088	9	8.173015	LMDirichlet1000.0-D10-content
316	Q0	FT934-6885	8	8.248854	LMDirichlet1000.0-D10-content
439	Q0	FT932-15955	10	9.292559	LMDirichlet1000.0-D10-content
674	Q0	FT934-1971	8	6.9868364	LMDirichlet1000.0-D10-content
412	Q0	FBIS4-21704	1	5.975048	LMDirichlet1000.0-D10-content
401	Q0	LA050690-0109	1	6.6113825	LMDirichlet1000.0-D10-content
638	Q0	LA042889-0119	8	6.2461476	LMDirichlet1000.0-D10-content
617	Q0	FBIS3-61299	5	7.0387125	LMDirichlet1000.0-D10-content
313	Q0	FBIS3-40374	3	19.829872	LMDirichlet1000.0-D10-content
393	Q0	FBIS3-42218	9	7.154103	LMDirichlet1000.0-D10-content
425	Q0	LA091590-0091	1	9.5866375	LMDirichlet1000.0-D10-content
399	Q0	FR940916-0-00044	3	10.721565	LMDirichlet1000.0-D10-content
697	Q0	LA052589-0118	5	9.070064	LMDirichlet1000.0-D10-content
618	Q0	LA061989-0070	6	15.109814	LMDirichlet1000.0-D10-content
329	Q0	LA040390-0158	7	7.735358	LMDirichlet1000.0-D10-content
688	Q0	LA102790-0088	10	7.126796	LMDirichlet1000.0-D10-content
629	Q0	LA032389-0019	4	10.275581	LMDirichlet1000.0-D10-content
667	Q0	LA123189-0191	10	8.807545	LMDirichlet1000.0-D10-content
666	Q0	LA111490-0057	9	7.9808407	LMDirichlet1000.0-D10-content
327	Q0	LA062190-0015	9	7.6417665	LMDirichlet1000.0-D10-content
680	Q0	LA072190-0060	7	8.148326	LMDirichlet1000.0-D10-content
418	Q0	LA050489-0034	8	7.113302	LMDirichlet1000.0-D10-content
638	Q0	LA111089-0029	4	6.458843	LMDirichlet1000.0-D10-content
652	Q0	FT924-3982	4	9.566994	LMDirichlet1000.0-D10-content
406	Q0	FT943-15332	10	7.0840325	LMDirichlet1000.0-D10-content
306	Q0	LA091090-0110	3	7.750988	LMDirichlet1000.0-D10-content
399	Q0	FR940217-1-00140	2	11.411492	LMDirichlet1000.0-D10-content
319	Q0	FR940406-2-00138	10	5.8280125	LMDirichlet1000.0-D10-content
349	Q0	FBIS4-47419	10	6.6016765	LMDirichlet1000.0-D10-content
431	Q0	FBIS4-44733	2	9.182587	LMDirichlet1000.0-D10-content
440	Q0	FR940513-1-00101	1	7.7185855	LMDirichlet1000.0-D10-content
396	Q0	FR940405-1-00054	5	12.567442	LMDirichlet1000.0-D10-content
406	Q0	LA052589-0194	2	8.106487	LMDirichlet1000.0-D10-content
689	Q0	FBIS4-50713	2	6.7094355	LMDirichlet1000.0-D10-content
317	Q0	LA052489-0152	3	11.997154	LMDirichlet1000.0-D10-content
628	Q0	LA122289-0032	4	5.8035007	LMDirichlet1000.0-D10-content
432	Q0	FT933-16656	7	7.418492	LMDirichlet1000.0-D10-content
362	Q0	FBIS3-46030	8	6.252957	LMDirichlet1000.0-D10-content
687	Q0	FT943-3205	1	9.775977	LMDirichlet1000.0-D10-content
611	Q0	FBIS3-20083	6	10.310085	LMDirichlet1000.0-D10-content
616	Q0	FT941-5368	6	6.9420776	LMDirichlet1000.0-D10-content
605	Q0	LA041689-0028	9	7.574345	LMDirichlet1000.0-D10-content
617	Q0	FBIS3-24655	1	7.2002215	LMDirichlet1000.0-D10-content
646	Q0	FT932-4519	7	8.870437	LMDirichlet1000.0-D10-content
345	Q0	FT922-12878	3	8.175426	LMDirichlet1000.0-D10-content
443	Q0	FT942-5887	6	5.6057177	LMDirichlet1000.0-D10-content
400	Q0	LA111890-0263	9	13.671105	LMDirichlet1000.0-D10-content
676	Q0	FBIS4-66992	5	12.514287	LMDirichlet1000.0-D10-content
328	Q0	FT934-14389	8	10.99338	LMDirichlet1000.0-D10-content
408	Q0	LA060689-0099	9	9.527908	LMDirichlet1000.0-D10-content
682	Q0	FR940920-2-00153	7	8.327097	LMDirichlet1000.0-D10-content
350	Q0	LA022189-0015	9	6.6384473	LMDirichlet1000.0-D10-content
615	Q0	LA051690-0109	3	8.775702	LMDirichlet1000.0-D10-content
364	Q0	FR940526-2-00029	10	7.851794	LMDirichlet1000.0-D10-content
314	Q0	LA083189-0061	1	6.8127213	LMDirichlet1000.0-D10-content
423	Q0	FBIS4-55851	10	18.230652	LMDirichlet1000.0-D10-content
315	Q0	LA092789-0116	4	8.678264	LMDirichlet1000.0-D10-content
409	Q0	FT941-758	8	7.7375712	LMDirichlet1000.0-D10-content
346	Q0	FR941006-2-00014	1	6.6692123	LMDirichlet1000.0-D10-content
700	Q0	FR941019-1-00054	1	7.8905673	LMDirichlet1000.0-D10-content
